Time,Water_Level
2015-01-26 12:00:00,0.2630000114440918
2015-01-26 13:00:00,0.2290000021457672
2015-01-26 14:00:00,0.19499999284744263
2015-01-26 15:00:00,0.17900000512599945
2015-01-26 16:00:00,0.16699999570846558
2015-01-26 17:00:00,0.14499999582767487
2015-01-26 18:00:00,0.11699999868869781
2015-01-26 19:00:00,0.08699999749660492
2015-01-26 20:00:00,0.05700000002980232
2015-01-26 21:00:00,0.0430000014603138
2015-01-26 22:00:00,0.03999999910593033
2015-01-26 23:00:00,0.04500000178813934
2015-01-27 00:00:00,0.06499999761581421
2015-01-27 01:00:00,0.07000000029802322
2015-01-27 02:00:00,0.08500000089406967
2015-01-27 03:00:00,0.12300000339746475
2015-01-27 04:00:00,0.13330000638961792
2015-01-27 05:00:00,0.14300000667572021
2015-01-27 06:00:00,0.2150000035762787
2015-01-27 07:00:00,0.28700000047683716
2015-01-27 08:00:00,0.3264999985694885
2015-01-27 09:00:00,0.33500000834465027
2015-01-27 10:00:00,0.32499998807907104
2015-01-27 11:00:00,0.3569999933242798
