"NAPLES MUNICIPAL AIRPORT, FL US (USW00012897)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
2018-02-23,,87,67,0.01,0.0,0.0
2018-02-24,,88,69,0.01,0.0,0.0
2018-02-25,,86,66,0.00,0.0,0.0
2018-02-26,,84,65,0.00,0.0,0.0
2018-02-27,,87,66,0.00,0.0,0.0
2018-02-28,,84,66,0.00,0.0,0.0
2018-03-01,,83,67,0.00,0.0,0.0
2018-03-02,,83,71,0.00,0.0,0.0
2018-03-03,,81,58,0.00,0.0,0.0
2018-03-04,,79,52,0.00,0.0,0.0
2018-03-05,,76,52,0.00,0.0,0.0
2018-03-06,,80,53,0.00,0.0,0.0
2018-03-07,,78,65,0.02,0.0,0.0
2018-03-08,,68,57,0.00,0.0,0.0
2018-03-09,,74,53,0.00,0.0,0.0
2018-03-10,,76,53,1.05,0.0,0.0
2018-03-11,,80,65,0.08,0.0,0.0
2018-03-12,,77,58,0.00,0.0,0.0
2018-03-13,,68,50,0.00,0.0,0.0
2018-03-14,,68,53,0.00,0.0,0.0
2018-03-15,,75,49,0.00,0.0,0.0
2018-03-16,,79,48,0.00,0.0,0.0
2018-03-17,,79,57,0.00,0.0,0.0
2018-03-18,,80,61,0.00,0.0,0.0
2018-03-19,,81,65,0.00,0.0,0.0
2018-03-20,,82,70,0.18,0.0,0.0
2018-03-21,,74,60,0.00,0.0,0.0
2018-03-22,,69,57,0.00,0.0,0.0
2018-03-23,,76,50,0.00,0.0,0.0
2018-03-24,,80,52,0.00,0.0,0.0
2018-03-25,,80,59,0.00,0.0,0.0
2018-03-26,,88,62,0.00,0.0,0.0
2018-03-27,,84,63,0.00,0.0,0.0
2018-03-28,,83,59,0.00,0.0,0.0
2018-03-29,,86,65,0.00,0.0,0.0
2018-03-30,,83,64,0.00,0.0,0.0
2018-03-31,,84,70,0.00,0.0,0.0
2018-04-01,,86,66,0.02,0.0,0.0
2018-04-02,,83,67,0.01,0.0,0.0
2018-04-03,,86,67,0.00,0.0,0.0
2018-04-04,,82,66,0.00,0.0,0.0
2018-04-05,,87,68,0.12,0.0,0.0
2018-04-06,,85,65,0.00,0.0,0.0
2018-04-07,,85,68,0.00,0.0,0.0
2018-04-08,,85,72,0.00,0.0,0.0
2018-04-09,,88,73,0.00,0.0,0.0
2018-04-10,,87,72,0.00,0.0,0.0
2018-04-11,,86,66,0.00,0.0,0.0
2018-04-12,,87,62,0.00,0.0,0.0
2018-04-13,,90,68,0.00,0.0,0.0
2018-04-14,,90,64,0.00,0.0,0.0
2018-04-15,,89,72,0.51,0.0,0.0
2018-04-16,,72,65,0.00,0.0,0.0
2018-04-17,,81,60,0.00,0.0,0.0
2018-04-18,,81,60,0.00,0.0,0.0
2018-04-19,,81,64,0.00,0.0,0.0
2018-04-20,,82,66,0.00,0.0,0.0
2018-04-21,,89,66,0.00,0.0,0.0
2018-04-22,,89,71,0.21,0.0,0.0
2018-04-23,,87,72,0.00,0.0,0.0
2018-04-24,,84,74,0.12,0.0,0.0
2018-04-25,,80,67,0.00,0.0,0.0
2018-04-26,,81,63,0.00,0.0,0.0
2018-04-27,,85,68,0.03,0.0,0.0
2018-04-28,,80,69,0.00,0.0,0.0
2018-04-29,,89,66,0.00,0.0,0.0
2018-04-30,,90,68,0.00,0.0,0.0
2018-05-01,,90,63,0.00,0.0,0.0
2018-05-02,,91,65,0.00,0.0,0.0
2018-05-03,,92,67,0.00,0.0,0.0
2018-05-04,,94,70,0.00,0.0,0.0
2018-05-05,,91,70,0.06,0.0,0.0
2018-05-06,,87,72,0.00,0.0,0.0
2018-05-07,,87,75,0.38,0.0,0.0
2018-05-08,,93,71,0.00,0.0,0.0
2018-05-09,,93,69,0.00,0.0,0.0
2018-05-10,,92,69,0.00,0.0,0.0
2018-05-11,,92,69,0.00,0.0,0.0
2018-05-12,,84,72,0.00,0.0,0.0
2018-05-13,,82,71,0.05,0.0,0.0
2018-05-14,,80,70,1.35,0.0,0.0
2018-05-15,,89,71,0.63,0.0,0.0
2018-05-16,,85,71,0.08,0.0,0.0
2018-05-17,,84,72,0.48,0.0,0.0
2018-05-18,,85,71,0.00,0.0,0.0
2018-05-19,,87,72,0.20,0.0,0.0
2018-05-20,,83,72,0.10,0.0,0.0
2018-05-21,,83,72,0.00,0.0,0.0
2018-05-22,,89,73,0.03,0.0,0.0
2018-05-23,,89,72,0.75,0.0,0.0
2018-05-24,,87,72,0.00,0.0,0.0
2018-05-25,,85,73,0.33,0.0,0.0
2018-05-26,,77,71,0.22,0.0,0.0
2018-05-27,,85,73,0.36,0.0,0.0
2018-05-28,,84,78,0.01,0.0,0.0
2018-05-29,,84,77,0.00,0.0,0.0
2018-05-30,,86,76,0.59,0.0,0.0
2018-05-31,,88,76,0.00,0.0,0.0
2018-06-01,,89,75,0.34,0.0,0.0
2018-06-02,,87,76,0.00,0.0,0.0
2018-06-03,,88,79,0.00,0.0,0.0
2018-06-04,,88,81,0.00,0.0,0.0
2018-06-05,,88,82,0.00,0.0,0.0
2018-06-06,,89,79,0.00,0.0,0.0
2018-06-07,,89,74,0.15,0.0,0.0
2018-06-08,,90,73,0.00,0.0,0.0
2018-06-09,,93,74,0.00,0.0,0.0
2018-06-10,,90,75,0.00,0.0,0.0
2018-06-11,,90,74,0.05,0.0,0.0
2018-06-12,,93,73,0.99,0.0,0.0
2018-06-13,,92,78,0.00,0.0,0.0
2018-06-14,,91,75,0.00,0.0,0.0
2018-06-15,,91,76,0.02,0.0,0.0
2018-06-16,,92,76,0.00,0.0,0.0
2018-06-17,,94,80,0.00,0.0,0.0
2018-06-18,,96,77,0.26,0.0,0.0
2018-06-19,,92,77,0.00,0.0,0.0
2018-06-20,,93,79,0.00,0.0,0.0
2018-06-21,,92,81,0.00,0.0,0.0
2018-06-22,,92,81,0.00,0.0,0.0
2018-06-23,,90,79,0.26,0.0,0.0
2018-06-24,,92,76,1.26,0.0,0.0
2018-06-25,,90,76,0.23,0.0,0.0
2018-06-26,,92,77,0.07,0.0,0.0
2018-06-27,,92,77,0.00,0.0,0.0
2018-06-28,,91,77,0.95,0.0,0.0
2018-06-29,,90,77,0.38,0.0,0.0
2018-06-30,,88,79,0.00,0.0,0.0
2018-07-01,,92,78,0.00,0.0,0.0
2018-07-02,,93,76,1.60,0.0,0.0
2018-07-03,,93,72,2.26,0.0,0.0
2018-07-04,,92,75,0.08,0.0,0.0
2018-07-05,,94,74,0.00,0.0,0.0
2018-07-06,,92,75,0.00,0.0,0.0
2018-07-07,,92,76,0.00,0.0,0.0
2018-07-08,,95,76,0.00,0.0,0.0
2018-07-09,,96,78,0.00,0.0,0.0
2018-07-10,,92,78,0.01,0.0,0.0
2018-07-11,,91,76,0.00,0.0,0.0
2018-07-12,,89,72,0.36,0.0,0.0
2018-07-13,,94,76,0.00,0.0,0.0
2018-07-14,,93,77,0.00,0.0,0.0
2018-07-15,,92,79,0.00,0.0,0.0
2018-07-16,,93,80,0.00,0.0,0.0
2018-07-17,,92,80,0.00,0.0,0.0
2018-07-18,,92,81,0.00,0.0,0.0
2018-07-19,,92,80,0.00,0.0,0.0
2018-07-20,,92,81,0.00,0.0,0.0
2018-07-21,,93,81,0.32,0.0,0.0
2018-07-22,,93,85,0.00,0.0,0.0
2018-07-23,,92,83,0.12,0.0,0.0
2018-07-24,,92,79,0.50,0.0,0.0
2018-07-25,,92,81,0.25,0.0,0.0
2018-07-26,,93,81,0.00,0.0,0.0
2018-07-27,,91,78,0.00,0.0,0.0
2018-07-28,,91,77,0.00,0.0,0.0
2018-07-29,,88,77,0.00,0.0,0.0
2018-07-30,,87,74,0.52,0.0,0.0
2018-07-31,,90,75,0.00,0.0,0.0
2018-08-01,,91,78,0.00,0.0,0.0
2018-08-02,,94,74,0.74,0.0,0.0
2018-08-03,,93,77,0.43,0.0,0.0
2018-08-04,,92,77,1.01,0.0,0.0
2018-08-05,,92,77,0.13,0.0,0.0
2018-08-06,,94,77,0.00,0.0,0.0
2018-08-07,,91,75,0.16,0.0,0.0
2018-08-08,,91,75,0.00,0.0,0.0
2018-08-09,,91,76,0.00,0.0,0.0
2018-08-10,,90,78,0.00,0.0,0.0
2018-08-11,,88,76,0.46,0.0,0.0
2018-08-12,,87,75,0.27,0.0,0.0
2018-08-13,,90,74,0.51,0.0,0.0
2018-08-14,,88,76,0.07,0.0,0.0
2018-08-15,,93,74,2.48,0.0,0.0
2018-08-16,,93,74,0.05,0.0,0.0
2018-08-17,,91,77,1.87,0.0,0.0
2018-08-18,,92,73,0.42,0.0,0.0
2018-08-19,,90,71,1.55,0.0,0.0
2018-08-20,,91,73,0.00,0.0,0.0
2018-08-21,,91,74,0.00,0.0,0.0
2018-08-22,,90,78,0.00,0.0,0.0
2018-08-23,,87,78,0.12,0.0,0.0
2018-08-24,,90,73,1.12,0.0,0.0
2018-08-25,,90,73,0.89,0.0,0.0
2018-08-26,,92,75,0.08,0.0,0.0
2018-08-27,,92,74,0.29,0.0,0.0
2018-08-28,,92,74,0.06,0.0,0.0
2018-08-29,,92,71,1.61,0.0,0.0
2018-08-30,,89,75,0.21,0.0,0.0
2018-08-31,,89,75,0.33,0.0,0.0
2018-09-01,,92,76,0.24,0.0,0.0
2018-09-02,,90,74,0.00,0.0,0.0
2018-09-03,,79,75,1.95,0.0,0.0
2018-09-04,,91,75,0.05,0.0,0.0
2018-09-05,,92,77,0.00,0.0,0.0
2018-09-06,,92,74,0.70,0.0,0.0
2018-09-07,,90,74,0.92,0.0,0.0
2018-09-08,,87,74,0.00,0.0,0.0
2018-09-09,,87,75,0.02,0.0,0.0
2018-09-10,,89,77,0.00,0.0,0.0
2018-09-11,,91,78,0.00,0.0,0.0
2018-09-12,,92,77,0.00,0.0,0.0
2018-09-13,,91,73,0.51,0.0,0.0
2018-09-14,,89,74,0.00,0.0,0.0
2018-09-15,,89,79,0.00,0.0,0.0
2018-09-16,,90,79,0.00,0.0,0.0
2018-09-17,,94,78,0.02,0.0,0.0
2018-09-18,,93,77,0.00,0.0,0.0
2018-09-19,,91,77,0.04,0.0,0.0
2018-09-20,,91,78,0.00,0.0,0.0
2018-09-21,,93,71,2.33,0.0,0.0
2018-09-22,,91,75,0.10,0.0,0.0
2018-09-23,,90,75,1.27,0.0,0.0
2018-09-24,,92,75,0.26,0.0,0.0
2018-09-25,,91,76,0.13,0.0,0.0
2018-09-26,,91,76,0.15,0.0,0.0
2018-09-27,,92,75,0.53,0.0,0.0
2018-09-28,,91,76,0.11,0.0,0.0
2018-09-29,,92,76,0.00,0.0,0.0
2018-09-30,,92,77,0.07,0.0,0.0
2018-10-01,,92,76,0.00,0.0,0.0
2018-10-02,,92,77,0.00,0.0,0.0
2018-10-03,,91,74,0.00,0.0,0.0
2018-10-04,,90,74,0.10,0.0,0.0
2018-10-05,,92,75,0.00,0.0,0.0
2018-10-06,,90,73,0.00,0.0,0.0
2018-10-07,,90,74,0.00,0.0,0.0
2018-10-08,,86,75,0.03,0.0,0.0
2018-10-09,,91,76,0.07,0.0,0.0
2018-10-10,,87,80,0.00,0.0,0.0
2018-10-11,,86,76,0.58,0.0,0.0
2018-10-12,,85,73,1.98,0.0,0.0
2018-10-13,,86,72,0.00,0.0,0.0
2018-10-14,,90,75,0.70,0.0,0.0
2018-10-15,,92,74,0.00,0.0,0.0
2018-10-16,,92,75,0.00,0.0,0.0
2018-10-17,,92,77,0.00,0.0,0.0
2018-10-18,,92,74,0.00,0.0,0.0
2018-10-19,,91,74,0.00,0.0,0.0
2018-10-20,,86,71,0.00,0.0,0.0
2018-10-21,,88,73,0.12,0.0,0.0
2018-10-22,,88,71,0.00,0.0,0.0
2018-10-23,,87,70,0.00,0.0,0.0
2018-10-24,,88,73,0.00,0.0,0.0
2018-10-25,,85,69,0.00,0.0,0.0
2018-10-26,,86,74,0.00,0.0,0.0
2018-10-27,,83,71,0.00,0.0,0.0
2018-10-28,,79,64,0.00,0.0,0.0
2018-10-29,,82,58,0.00,0.0,0.0
2018-10-30,,87,62,0.00,0.0,0.0
2018-10-31,,87,65,0.00,0.0,0.0
2018-11-01,,84,66,0.00,0.0,0.0
2018-11-02,,86,70,0.30,0.0,0.0
2018-11-03,,80,69,0.00,0.0,0.0
2018-11-04,,85,68,0.57,0.0,0.0
2018-11-05,,88,70,0.00,0.0,0.0
2018-11-06,,87,71,0.00,0.0,0.0
2018-11-07,,89,72,0.00,0.0,0.0
2018-11-08,,88,72,0.00,0.0,0.0
2018-11-09,,86,72,0.00,0.0,0.0
2018-11-10,,86,73,0.26,0.0,0.0
2018-11-11,,88,69,0.00,0.0,0.0
2018-11-12,,89,73,0.00,0.0,0.0
2018-11-13,,87,73,0.09,0.0,0.0
2018-11-14,,88,72,0.11,0.0,0.0
2018-11-15,,78,65,0.36,0.0,0.0
2018-11-16,,73,57,0.00,0.0,0.0
2018-11-17,,79,57,0.00,0.0,0.0
2018-11-18,,84,65,0.02,0.0,0.0
2018-11-19,,86,69,0.00,0.0,0.0
2018-11-20,,84,69,0.00,0.0,0.0
2018-11-21,,82,67,0.00,0.0,0.0
2018-11-22,,77,65,0.00,0.0,0.0
2018-11-23,,84,63,0.00,0.0,0.0
2018-11-24,,81,67,0.00,0.0,0.0
2018-11-25,,81,68,0.00,0.0,0.0
2018-11-26,,82,69,0.05,0.0,0.0
2018-11-27,,72,57,0.00,0.0,0.0
2018-11-28,,64,49,0.00,0.0,0.0
2018-11-29,,69,47,0.00,0.0,0.0
2018-11-30,,79,60,0.00,0.0,0.0
2018-12-01,,85,68,0.00,0.0,0.0
2018-12-02,,85,73,0.00,0.0,0.0
2018-12-03,,84,73,0.00,0.0,0.0
2018-12-04,,84,71,0.00,0.0,0.0
2018-12-05,,72,54,0.00,0.0,0.0
2018-12-06,,76,49,0.00,0.0,0.0
2018-12-07,,81,57,0.00,0.0,0.0
2018-12-08,,84,60,0.00,0.0,0.0
2018-12-09,,80,69,0.01,0.0,0.0
2018-12-10,,72,60,0.00,0.0,0.0
2018-12-11,,64,50,0.00,0.0,0.0
2018-12-12,,73,47,0.00,0.0,0.0
2018-12-13,,81,58,0.00,0.0,0.0
2018-12-14,,85,68,0.00,0.0,0.0
2018-12-15,,78,64,0.02,0.0,0.0
2018-12-16,,76,59,0.00,0.0,0.0
2018-12-17,,68,55,0.00,0.0,0.0
2018-12-18,,72,51,0.00,0.0,0.0
2018-12-19,,74,55,0.00,0.0,0.0
2018-12-20,,83,65,0.88,0.0,0.0
2018-12-21,,71,60,0.05,0.0,0.0
2018-12-22,,71,54,0.00,0.0,0.0
2018-12-23,,71,48,0.00,0.0,0.0
2018-12-24,,76,51,0.00,0.0,0.0
2018-12-25,,78,54,0.00,0.0,0.0
2018-12-26,,80,61,0.00,0.0,0.0
2018-12-27,,83,67,0.00,0.0,0.0
2018-12-28,,86,72,0.00,0.0,0.0
2018-12-29,,85,70,0.00,0.0,0.0
2018-12-30,,87,69,0.00,0.0,0.0
2018-12-31,,84,65,0.00,0.0,0.0
2019-01-01,,84,66,0.00,0.0,0.0
2019-01-02,,87,68,0.00,0.0,0.0
2019-01-03,,83,68,0.00,0.0,0.0
2019-01-04,,82,68,0.00,0.0,0.0
2019-01-05,,76,60,0.00,0.0,0.0
2019-01-06,,77,53,0.00,0.0,0.0
2019-01-07,,84,57,0.00,0.0,0.0
2019-01-08,,82,59,0.00,0.0,0.0
2019-01-09,,75,60,0.00,0.0,0.0
2019-01-10,,64,51,0.00,0.0,0.0
2019-01-11,,76,46,0.00,0.0,0.0
2019-01-12,,81,58,0.00,0.0,0.0
2019-01-13,,78,60,0.00,0.0,0.0
2019-01-14,,71,57,0.00,0.0,0.0
2019-01-15,,64,52,0.00,0.0,0.0
2019-01-16,,67,48,0.00,0.0,0.0
2019-01-17,,75,48,0.00,0.0,0.0
2019-01-18,,77,54,0.00,0.0,0.0
2019-01-19,,79,55,0.00,0.0,0.0
2019-01-20,,72,56,0.40,0.0,0.0
2019-01-21,,66,44,0.00,0.0,0.0
2019-01-22,,79,50,0.00,0.0,0.0
2019-01-23,,83,60,0.00,0.0,0.0
2019-01-24,,74,64,0.35,0.0,0.0
2019-01-25,,69,54,0.00,0.0,0.0
2019-01-26,,60,50,0.24,0.0,0.0
2019-01-27,,63,53,1.53,0.0,0.0
2019-01-28,,57,47,0.00,0.0,0.0
2019-01-29,,63,44,0.00,0.0,0.0
2019-01-30,,68,52,0.00,0.0,0.0
2019-01-31,,77,52,0.00,0.0,0.0
2019-02-01,,80,64,0.13,0.0,0.0
2019-02-02,,82,65,0.00,0.0,0.0
2019-02-03,,77,62,0.00,0.0,0.0
2019-02-04,,79,64,0.00,0.0,0.0
2019-02-05,,78,62,0.00,0.0,0.0
2019-02-06,,82,61,0.00,0.0,0.0
2019-02-07,,82,61,0.00,0.0,0.0
2019-02-08,,82,61,0.00,0.0,0.0
2019-02-09,,80,63,0.00,0.0,0.0
2019-02-10,,84,63,0.00,0.0,0.0
2019-02-11,,86,68,0.00,0.0,0.0
2019-02-12,,85,69,0.00,0.0,0.0
2019-02-13,,74,58,0.71,0.0,0.0
2019-02-14,,79,52,0.00,0.0,0.0
2019-02-15,,79,59,0.00,0.0,0.0
2019-02-16,,80,60,0.00,0.0,0.0
2019-02-17,,85,65,0.00,0.0,0.0
2019-02-18,,84,73,0.00,0.0,0.0
2019-02-19,,90,71,0.00,0.0,0.0
2019-02-20,,85,70,0.00,0.0,0.0
2019-02-21,,86,69,0.00,0.0,0.0
2019-02-22,,87,70,0.00,0.0,0.0
2019-02-23,,88,70,0.00,0.0,0.0
2019-02-24,,84,70,0.00,0.0,0.0
2019-02-25,,83,70,0.00,0.0,0.0
2019-02-26,,86,67,0.13,0.0,0.0
2019-02-27,,82,65,0.22,0.0,0.0
2019-02-28,,78,68,0.00,0.0,0.0
2019-03-01,,83,63,0.00,0.0,0.0
2019-03-02,,83,68,0.00,0.0,0.0
2019-03-03,,83,66,0.00,0.0,0.0
2019-03-04,,83,70,0.00,0.0,0.0
2019-03-05,,77,60,0.00,0.0,0.0
2019-03-06,,72,51,0.00,0.0,0.0
2019-03-07,,78,48,0.00,0.0,0.0
2019-03-08,,82,57,0.00,0.0,0.0
2019-03-09,,84,64,0.00,0.0,0.0
2019-03-10,,85,68,0.00,0.0,0.0
2019-03-11,,84,69,0.00,0.0,0.0
2019-03-12,,86,68,0.00,0.0,0.0
2019-03-13,,86,68,0.00,0.0,0.0
2019-03-14,,85,66,0.00,0.0,0.0
2019-03-15,,81,69,0.58,0.0,0.0
2019-03-16,,82,70,0.00,0.0,0.0
2019-03-17,,81,69,0.00,0.0,0.0
2019-03-18,,79,63,0.00,0.0,0.0
2019-03-19,,66,59,1.77,0.0,0.0
2019-03-20,,77,57,0.01,0.0,0.0
2019-03-21,,74,62,0.00,0.0,0.0
2019-03-22,,72,59,0.00,0.0,0.0
2019-03-23,,74,55,0.00,0.0,0.0
2019-03-24,,83,59,0.00,0.0,0.0
2019-03-25,,84,64,0.00,0.0,0.0
2019-03-26,,79,65,0.00,0.0,0.0
2019-03-27,,79,61,0.00,0.0,0.0
2019-03-28,,82,59,0.00,0.0,0.0
2019-03-29,,83,60,0.00,0.0,0.0
2019-03-30,,82,63,0.00,0.0,0.0
2019-03-31,,80,64,0.00,0.0,0.0
2019-04-01,,82,64,0.00,0.0,0.0
2019-04-02,,82,66,0.00,0.0,0.0
2019-04-03,,86,65,0.00,0.0,0.0
2019-04-04,,84,69,0.00,0.0,0.0
2019-04-05,,86,69,0.00,0.0,0.0
2019-04-06,,90,68,0.00,0.0,0.0
2019-04-07,,90,71,0.09,0.0,0.0
2019-04-08,,89,72,0.00,0.0,0.0
2019-04-09,,79,72,0.28,0.0,0.0
2019-04-10,,81,71,0.00,0.0,0.0
2019-04-11,,83,66,0.00,0.0,0.0
2019-04-12,,90,67,0.00,0.0,0.0
2019-04-13,,89,73,0.00,0.0,0.0
2019-04-14,,89,74,0.02,0.0,0.0
2019-04-15,,81,67,0.01,0.0,0.0
2019-04-16,,89,62,0.00,0.0,0.0
2019-04-17,,86,65,0.00,0.0,0.0
2019-04-18,,90,66,0.00,0.0,0.0
2019-04-19,,87,72,0.44,0.0,0.0
2019-04-20,,78,69,0.00,0.0,0.0
2019-04-21,,77,62,0.00,0.0,0.0
2019-04-22,,84,59,0.00,0.0,0.0
2019-04-23,,85,62,0.00,0.0,0.0
2019-04-24,,83,63,0.00,0.0,0.0
2019-04-25,,84,66,0.00,0.0,0.0
2019-04-26,,83,71,0.00,0.0,0.0
2019-04-27,,87,66,0.00,0.0,0.0
2019-04-28,,85,67,0.00,0.0,0.0
2019-04-29,,91,69,0.13,0.0,0.0
2019-04-30,,92,70,0.00,0.0,0.0
2019-05-01,,87,70,0.00,0.0,0.0
2019-05-02,,85,72,0.00,0.0,0.0
2019-05-03,,87,72,0.00,0.0,0.0
2019-05-04,,90,73,0.00,0.0,0.0
2019-05-05,,87,75,0.00,0.0,0.0
2019-05-06,,89,76,0.00,0.0,0.0
2019-05-07,,90,71,0.04,0.0,0.0
2019-05-08,,90,70,0.61,0.0,0.0
2019-05-09,,89,71,0.74,0.0,0.0
2019-05-10,,89,70,2.41,0.0,0.0
2019-05-11,,89,72,0.00,0.0,0.0
2019-05-12,,88,74,0.00,0.0,0.0
2019-05-13,,87,76,0.21,0.0,0.0
2019-05-14,,84,75,0.00,0.0,0.0
2019-05-15,,83,74,0.03,0.0,0.0
2019-05-16,,87,70,0.08,0.0,0.0
2019-05-17,,89,67,0.00,0.0,0.0
2019-05-18,,89,67,0.00,0.0,0.0
2019-05-19,,90,71,0.00,0.0,0.0
2019-05-20,,89,73,0.01,0.0,0.0
2019-05-21,,87,74,0.00,0.0,0.0
2019-05-22,,93,72,0.00,0.0,0.0
2019-05-23,,92,72,0.00,0.0,0.0
2019-05-24,,91,68,0.00,0.0,0.0
2019-05-25,,91,68,0.00,0.0,0.0
2019-05-26,,92,69,0.00,0.0,0.0
2019-05-27,,94,73,0.00,0.0,0.0
2019-05-28,,90,71,0.00,0.0,0.0
2019-05-29,,91,67,0.00,0.0,0.0
2019-05-30,,92,73,0.00,0.0,0.0
2019-05-31,,90,75,0.00,0.0,0.0
2019-06-01,,88,74,0.35,0.0,0.0
2019-06-02,,88,74,0.00,0.0,0.0
2019-06-03,,89,75,0.00,0.0,0.0
2019-06-04,,90,75,0.00,0.0,0.0
2019-06-05,,91,76,0.36,0.0,0.0
2019-06-06,,88,76,0.00,0.0,0.0
2019-06-07,,89,77,0.05,0.0,0.0
2019-06-08,,90,78,0.01,0.0,0.0
2019-06-09,,90,74,0.14,0.0,0.0
2019-06-10,,88,70,0.55,0.0,0.0
2019-06-11,,90,76,0.00,0.0,0.0
2019-06-12,,90,75,0.00,0.0,0.0
2019-06-13,,89,73,0.19,0.0,0.0
2019-06-14,,89,73,1.76,0.0,0.0
2019-06-15,,91,74,0.02,0.0,0.0
2019-06-16,,79,73,0.01,0.0,0.0
2019-06-17,,81,72,0.00,0.0,0.0
2019-06-18,,83,73,0.01,0.0,0.0
2019-06-19,,90,73,0.00,0.0,0.0
2019-06-20,,92,78,0.00,0.0,0.0
2019-06-21,,93,80,0.00,0.0,0.0
2019-06-22,,92,80,0.00,0.0,0.0
2019-06-23,,94,81,0.00,0.0,0.0
2019-06-24,,93,81,0.00,0.0,0.0
2019-06-25,,94,78,0.00,0.0,0.0
2019-06-26,,98,74,0.00,0.0,0.0
2019-06-27,,97,77,0.00,0.0,0.0
2019-06-28,,95,72,0.63,0.0,0.0
2019-06-29,,90,75,0.00,0.0,0.0
2019-06-30,,91,76,0.00,0.0,0.0
2019-07-01,,91,79,0.00,0.0,0.0
2019-07-02,,92,81,0.00,0.0,0.0
2019-07-03,,94,80,0.00,0.0,0.0
2019-07-04,,94,78,0.00,0.0,0.0
2019-07-05,,93,79,0.16,0.0,0.0
2019-07-06,,90,77,0.79,0.0,0.0
2019-07-07,,90,78,0.00,0.0,0.0
2019-07-08,,84,75,1.20,0.0,0.0
2019-07-09,,84,75,1.48,0.0,0.0
2019-07-10,,91,77,0.00,0.0,0.0
2019-07-11,,91,75,0.56,0.0,0.0
2019-07-12,,89,76,0.05,0.0,0.0
2019-07-13,,94,77,1.20,0.0,0.0
2019-07-14,,96,77,0.00,0.0,0.0
2019-07-15,,96,77,0.02,0.0,0.0
2019-07-16,,94,79,0.77,0.0,0.0
2019-07-17,,94,76,0.17,0.0,0.0
2019-07-18,,90,74,0.04,0.0,0.0
2019-07-19,,93,77,0.03,0.0,0.0
2019-07-20,,91,70,1.56,0.0,0.0
2019-07-21,,90,71,0.80,0.0,0.0
2019-07-22,,89,72,0.00,0.0,0.0
2019-07-23,,90,75,0.21,0.0,0.0
2019-07-24,,90,79,0.00,0.0,0.0
2019-07-25,,90,78,0.00,0.0,0.0
2019-07-26,,91,77,0.43,0.0,0.0
2019-07-27,,91,76,0.00,0.0,0.0
2019-07-28,,92,78,0.00,0.0,0.0
2019-07-29,,92,78,0.00,0.0,0.0
2019-07-30,,92,75,0.03,0.0,0.0
2019-07-31,,93,72,0.40,0.0,0.0
2019-08-01,,85,75,0.45,0.0,0.0
2019-08-02,,81,77,0.11,0.0,0.0
2019-08-03,,89,76,0.69,0.0,0.0
2019-08-04,,89,78,0.21,0.0,0.0
2019-08-05,,89,75,0.71,0.0,0.0
2019-08-06,,90,78,0.00,0.0,0.0
2019-08-07,,91,78,0.00,0.0,0.0
2019-08-08,,91,78,0.00,0.0,0.0
2019-08-09,,91,80,0.26,0.0,0.0
2019-08-10,,91,81,0.09,0.0,0.0
2019-08-11,,91,80,0.09,0.0,0.0
2019-08-12,,89,78,0.23,0.0,0.0
2019-08-13,,91,78,0.00,0.0,0.0
2019-08-14,,89,76,0.98,0.0,0.0
2019-08-15,,92,76,0.84,0.0,0.0
2019-08-16,,87,76,0.42,0.0,0.0
2019-08-17,,93,78,0.00,0.0,0.0
2019-08-18,,95,77,0.05,0.0,0.0
2019-08-19,,96,78,0.00,0.0,0.0
2019-08-20,,92,77,0.08,0.0,0.0
2019-08-21,,92,77,0.20,0.0,0.0
2019-08-22,,94,78,0.38,0.0,0.0
2019-08-23,,93,77,0.89,0.0,0.0
2019-08-24,,90,79,1.39,0.0,0.0
2019-08-25,,90,80,0.00,0.0,0.0
2019-08-26,,91,81,0.01,0.0,0.0
2019-08-27,,92,80,0.00,0.0,0.0
2019-08-28,,92,82,0.00,0.0,0.0
2019-08-29,,96,81,0.28,0.0,0.0
2019-08-30,,95,78,0.74,0.0,0.0
2019-08-31,,95,79,0.00,0.0,0.0
2019-09-01,,94,77,0.26,0.0,0.0
2019-09-02,,91,79,0.37,0.0,0.0
2019-09-03,,91,81,0.00,0.0,0.0
2019-09-04,,92,82,0.01,0.0,0.0
2019-09-05,,92,84,0.00,0.0,0.0
2019-09-06,,92,85,0.00,0.0,0.0
2019-09-07,,92,85,0.00,0.0,0.0
2019-09-08,,93,79,0.00,0.0,0.0
2019-09-09,,95,78,0.02,0.0,0.0
2019-09-10,,97,79,0.00,0.0,0.0
2019-09-11,,96,77,0.00,0.0,0.0
2019-09-12,,95,77,0.14,0.0,0.0
2019-09-13,,93,79,0.00,0.0,0.0
2019-09-14,,96,78,0.39,0.0,0.0
2019-09-15,,90,78,0.00,0.0,0.0
2019-09-16,,91,80,0.00,0.0,0.0
2019-09-17,,93,78,0.00,0.0,0.0
2019-09-18,,96,77,0.00,0.0,0.0
2019-09-19,,91,74,0.00,0.0,0.0
2019-09-20,,91,73,0.04,0.0,0.0
2019-09-21,,93,76,0.00,0.0,0.0
2019-09-22,,92,75,0.00,0.0,0.0
2019-09-23,,92,72,0.00,0.0,0.0
